epoch,acc,loss,lr,val_acc,val_loss
0,0.15220000058412553,12.398881187438965,0.001,0.13447950990257318,15.935751111340085
1,0.18900000005960466,10.94283317565918,0.001,0.16156382553430307,10.396673439697897
2,0.19359999999403954,9.630960712432861,0.001,0.17875647710507286,8.993032501263828
3,0.1997999992966652,8.422591457366943,0.001,0.15897315211008026,7.938343201051946
4,0.195799999833107,7.395073566436768,0.001,0.16886481452510427,6.89989977740927
5,0.20159999907016754,6.53932225227356,0.001,0.122585962613798,16.012791784540752
6,0.18969999998807907,5.864126205444336,0.001,0.14378238346531208,7.2025377670661825
7,0.17579999983310698,5.360018930435181,0.001,0.12965143593032574,12.2931291873984
8,0.17730000048875807,4.962013568878174,0.001,0.1361281202822657,10.038631349816056
9,0.1819000008702278,4.626485853195191,0.001,0.12023080531656882,16.295727750910267
10,0.18939999967813492,4.361949253082275,0.0003162278,0.15979745825449926,5.254082655491158
11,0.19729999840259552,4.2384016227722165,0.0003162278,0.16910033122413967,4.420608065232768
12,0.20329999983310698,4.129489202499389,0.0003162278,0.17451719381704794,4.124752962864405
13,0.20670000046491624,4.03007698059082,0.0003162278,0.18193593995011306,4.0092013986167965
14,0.20939999848604202,3.93718535900116,0.0003162278,0.18323127725707772,3.921307515491588
15,0.20909999936819076,3.876169123649597,0.0003162278,0.1779321713045808,3.831990540055694
16,0.20639999866485595,3.790409345626831,0.0003162278,0.1680405094721269,3.780380771455482
17,0.21389999955892564,3.6927218866348266,0.0003162278,0.17475270910528096,3.6818172164643874
18,0.21709999889135362,3.6057203102111814,0.0003162278,0.1839378239675563,3.6071801587651486
19,0.2268999981880188,3.5197642755508425,0.0003162278,0.1904145063752562,3.5323003593953333
20,0.23559999942779541,3.450690622329712,0.0003162278,0.18652849823053974,3.473725455917955
21,0.22999999701976775,3.391027626991272,0.0003162278,0.19017899151517711,3.4197164749795963
22,0.21059999853372574,3.3878021812438965,0.0003162278,0.14472444662916398,3.7739919266271746
23,0.21659999907016755,3.321078004837036,0.0003162278,0.1668629305603029,3.4197072616681363
24,0.2253999987244606,3.243021159172058,0.0003162278,0.19029675028933932,3.2864740732644897
25,0.22799999862909318,3.1842277002334596,0.0003162278,0.1847621291398553,3.228008308558884
26,0.24429999738931657,3.1298307275772093,0.0003162278,0.1844088557793518,3.1891249537861017
27,0.24569999784231186,3.0735021877288817,0.0003162278,0.1786387189204997,3.1645584999251577
28,0.2548999980092049,3.047776947021484,0.0003162278,0.180758360410096,3.19000410472117
29,0.24969999849796295,3.0140402364730834,0.0003162278,0.18252472890417248,3.130935701625391
30,0.25859999924898147,2.963998007774353,0.0003162278,0.18970795997711942,3.1000595571182834
31,0.2676999971270561,2.9185875940322874,0.0003162278,0.19300518031536942,3.056347047165212
32,0.26849999994039536,2.8923706436157226,0.0003162278,0.18158266598247325,3.676109520152555
33,0.2766999977827072,2.8351600980758667,0.0003162278,0.19194536064797507,3.02110555819953
34,0.2684999978542328,2.840335569381714,0.0003162278,0.17204427671387573,3.263657461737778
35,0.28949999928474424,2.7868356132507324,0.0003162278,0.1775788982844948,3.160387871459695
36,0.29679999947547914,2.737922968864441,0.0003162278,0.18334903369744993,3.004994407443578
37,0.32349999964237214,2.684631667137146,0.0003162278,0.18959020272606228,3.0098269927967736
38,0.3289999979734421,2.6479106760025024,0.0003162278,0.19123881265654408,3.000194943518331
39,0.3378999996185303,2.6085839653015137,0.0003162278,0.18688177086107582,3.014164727979598
40,0.35239999890327456,2.565034213066101,0.0003162278,0.19571361226458286,3.0124823162143546
41,0.3599999988079071,2.541838278770447,0.0003162278,0.18040508760408697,4.23247492229158
42,0.36030000030994414,2.518743801116943,0.0003162278,0.1838200662743074,3.1723370193817453
43,0.38350000023841857,2.464440770149231,0.0003162278,0.17545925620530947,3.4782797752322874
44,0.44039999961853027,2.3012187004089357,0.000100000005,0.18064060348190905,3.0287400270148486
45,0.4793000012636185,2.2081648445129396,0.000100000005,0.18346679223998785,3.063570331078456
46,0.495400003194809,2.162779984474182,0.000100000005,0.17322185580117266,3.0898177062235406
47,0.5213999992609024,2.097967882156372,0.000100000005,0.17322185632759143,3.133144887842438
48,0.5321000021696091,2.060003252029419,0.000100000005,0.17899199251262748,3.2073778266116126
